id,carat,cut,color,clarity,depth,table,x,y,z,price
165819,1.0,Very Good,J,VS1,63.4,55.0,6.35,6.29,4.01,4295
157511,0.48,Very Good,I,VS2,62.3,59.0,4.99,5.03,3.12,1026
162550,0.4,Ideal,G,VVS1,61.3,57.0,4.76,4.72,2.91,1127
171742,1.2,Premium,I,SI1,62.7,56.0,6.8,6.74,4.25,6021
190430,2.09,Premium,H,VS2,60.6,59.0,8.27,8.19,5.0,17535
173916,1.29,Ideal,F,SI2,61.3,56.0,7.0,7.06,4.32,5635
148748,1.7,Fair,G,SI2,63.1,56.0,7.67,7.6,4.84,8796
119133,0.34,Ideal,E,VS2,60.6,57.0,4.51,4.54,2.74,738
22277,1.13,Premium,F,VS2,61.3,60.0,6.72,6.67,4.11,7432
71455,2.1,Premium,H,SI2,61.5,58.0,8.3,8.25,5.1,12648
166901,0.55,Very Good,F,SI1,59.5,57.9,5.27,5.33,3.15,1599
17540,0.3,Premium,D,VS2,62.4,58.0,4.26,4.3,2.67,710
28602,0.26,Very Good,E,VVS2,61.3,58.0,4.13,4.16,2.54,454
40118,1.04,Premium,H,VS2,61.6,58.0,6.48,6.52,4.0,5145
182177,0.78,Very Good,G,SI2,62.8,59.0,5.81,5.86,3.65,2401
70227,0.42,Ideal,F,VS2,62.7,57.0,4.8,4.78,3.0,884
167596,0.42,Ideal,E,VS1,61.9,55.0,4.84,4.86,3.0,1014
23550,0.52,Ideal,H,VS1,62.1,56.0,5.15,5.18,3.2,1689
133991,2.09,Premium,G,SI2,59.3,58.0,8.34,8.3,5.01,15974
94452,0.51,Premium,I,VS2,62.4,58.0,5.09,5.13,3.19,1308
82604,0.5,Ideal,H,VVS1,61.3,55.0,5.11,5.17,3.15,1758
159828,0.36,Premium,G,SI1,61.8,60.0,4.56,4.54,2.81,689
175843,0.37,Ideal,E,SI1,61.4,55.0,4.63,4.67,2.85,614
76620,0.28,Good,H,VS2,64.6,56.0,4.21,4.24,2.71,403
112858,0.41,Ideal,E,VS2,62.2,55.0,4.8,4.76,2.97,1024
19116,0.3,Very Good,E,VS2,60.0,62.0,4.33,4.35,2.6,601
52776,1.03,Ideal,H,VS1,61.1,57.0,6.51,6.55,3.99,6630
152093,0.44,Premium,D,SI1,62.3,60.0,4.81,4.84,3.01,1040
41646,0.31,Ideal,F,VS2,62.4,56.0,4.35,4.33,2.71,802
166804,0.8,Premium,F,VS1,62.3,58.0,5.97,5.93,3.7,4144
120950,0.24,Very Good,D,VVS2,62.8,59.0,3.95,3.98,2.47,552
101150,0.9,Ideal,E,VS2,61.2,55.0,6.08,6.04,3.7,4622
36523,0.32,Ideal,H,IF,61.9,56.0,4.39,4.41,2.72,814
148460,1.03,Ideal,G,VS2,62.7,57.0,6.46,6.4,4.04,6669
121988,1.27,Premium,F,VVS2,60.9,60.0,6.98,6.97,4.25,11607
153426,1.04,Premium,E,SI1,60.7,58.0,6.49,6.53,3.94,5350
149820,0.5,Premium,E,VS2,60.4,59.0,5.18,5.15,3.12,1689
151477,0.5,Very Good,H,SI1,59.8,61.0,5.09,5.14,3.06,1091
127968,0.3,Premium,D,VS1,61.5,58.0,4.28,4.31,2.64,610
30723,0.39,Premium,F,VS1,61.5,58.0,4.66,4.7,2.88,921
